CASE_NUMBER,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,SOC_CODE,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,WORKSITE_CITY,WORKSITE_STATE_ABB,YEAR,WORKSITE_STATE_FULL,WORKSITE,CASE_STATUS_CLEAN,APPROVAL_FLAG
I-200-15071-180487,CERTIFIED,DELOITTE & TOUCHE LLP,ACCOUNTANTS AND AUDITORS,13-2011,AUDIT IN CHARGE,Y,47861.0,PHILADELPHIA,PA,2015,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-18045-505679,CERTIFIED,"CISCO SYSTEMS, INC.",NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,15-1142,CONSULTING ENGINEER,Y,63877.0,ALBANY,NY,2018,NEW YORK,"ALBANY, NEW YORK",Approved,1
I-200-19108-584560,CERTIFIED,DEEMSYS INC,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,TEST LEAD,Y,62795.0,ORRVILLE,OHIO,2019,OHIO,"Orrville, OHIO",Approved,1
I-200-18072-975327,CERTIFIED,"MEDLINE INDUSTRIES, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,IS CONFIGURATION ANALYST II,Y,83366.0,NORTHFIELD,IL,2018,ILLINOIS,"NORTHFIELD, ILLINOIS",Approved,1
I-202-18330-414753,CERTIFIED,THE BLACKSTONE GROUP,FINANCIAL ANALYSTS,13-2051,"ANALYST, TACTICAL OPPORTUNITIES",Y,74797.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-17073-654679,CERTIFIED,"NIC INFO TEK, INC.",COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,56285.0,BLOOMINGTON,MN,2017,MINNESOTA,"BLOOMINGTON, MINNESOTA",Approved,1
I-200-19067-594671,CERTIFIED,"PEPSICO, INC.",FINANCIAL MANAGERS,11-3031,FINANCE MANAGER,Y,120992.0,PURCHASE,NEWYORK,2019,NEW YORK,"Purchase, NEW YORK",Approved,1
I-200-18057-822311,CERTIFIED,WHIZ IT SOLUTIONS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,DEVOPS ENGINEER,Y,86590.0,COLUMBUS,OH,2018,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15063-236920,CERTIFIED,CITIGROUP GLOBAL MARKETS INC.,OPERATIONS RESEARCH ANALYSTS,15-2031,QUANTITATIVE ANALYSIS ANALYST,Y,62795.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15070-629291,CERTIFIED,INTELLECT DESIGN ARENA INC.,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,40456.0,PITTSBURGH,PA,2015,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-16188-546825,CERTIFIED-WITHDRAWN,NETLINE TECHNOLOGIES LLC,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,SENIOR SOFTWARE DEVELOPER,Y,74734.0,CHICAGO,IL,2017,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-18031-909536,CERTIFIED,STATE UNIVERSITY OF NEW YORK COLLEGE AT OLD WESTBURY,"BUSINESS TEACHERS, POSTSECONDARY",25-1011,ASSISTANT PROFESSOR IN MANAGEMENT,Y,39229.0,OLD WESTBURY,NY,2018,NEW YORK,"OLD WESTBURY, NEW YORK",Approved,1
I-200-19198-016287,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,ANALYST-TESTING,Y,77750.0,NEW YORK,NEWYORK,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-14344-890877,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,15-1121,TECHNOLOGY ANALYST - US,Y,59280.0,HATBORO,PA,2015,PENNSYLVANIA,"HATBORO, PENNSYLVANIA",Approved,1
I-200-18065-198572,CERTIFIED,ALTIMETRIK CORP,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR SOFTWARE ENGINEER,Y,95805.0,TAYLOR,MI,2018,MICHIGAN,"TAYLOR, MICHIGAN",Approved,1
I-200-18033-737418,CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,15-1121,CONSULTANT,Y,57096.0,PHILADELPHIA,PA,2018,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-16133-757498,CERTIFIED,STATE UNIVERSITY OF NEW YORK AT BUFFALO,STATISTICIANS,15-2041,ASSISTANT PROFESSOR,N,46923.0,BUFFALO,NY,2016,NEW YORK,"BUFFALO, NEW YORK",Approved,1
I-200-19053-139400,CERTIFIED,"HCL AMERICA, INC.",MECHANICAL ENGINEERS,17-2141,MECHANICAL ENGINEERS - II,Y,79830.0,TARRYTOWN,NEWYORK,2019,NEW YORK,"Tarrytown, NEW YORK",Approved,1
I-200-17304-402605,CERTIFIED,NEW YORK MERCANTILE EXCHANGE INC.,FINANCIAL ANALYSTS,13-2051,QUANTITATIVE RISK MANAGEMENT ASSOCIATE,Y,101254.0,NEW YORK CITY,NY,2018,NEW YORK,"NEW YORK CITY, NEW YORK",Approved,1
I-200-16117-973249,CERTIFIED,NUXEO CORPORATION,GENERAL AND OPERATIONS MANAGERS,11-1021,DIRECTOR OF DIGITAL OPERATIONS,N,74402.0,BROOKLYN,NY,2016,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-17171-854231,CERTIFIED-WITHDRAWN,THE UNIVERSITY OF CHICAGO,"BIOLOGICAL SCIENCE TEACHERS, POSTSECONDARY",25-1042,ASSISTANT PROFESSOR,Y,48600.0,CHICAGO,IL,2017,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-18089-000498,CERTIFIED,DOLPHIN SOLUTIONS INC,"ENGINEERS, ALL OTHER",17-2199,MANUFACTURING ENGINEER,Y,59010.0,LUDINGTON,MI,2018,MICHIGAN,"LUDINGTON, MICHIGAN",Approved,1
I-200-15323-066109,CERTIFIED,GOKEN AMERICA LLC,MECHANICAL ENGINEERS,17-2141,PROJECT DESIGN LEADER,Y,89128.0,DUBLIN,OH,2016,OHIO,"DUBLIN, OHIO",Approved,1
I-200-18018-785383,CERTIFIED,GOLDMAN SACHS & CO. LLC,FINANCIAL ANALYSTS,13-2051,FINANCE ASSOCIATE,Y,101254.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18015-664034,CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR CONSULTANT,Y,74714.0,PHILADELPHIA,PA,2018,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-17066-713249,CERTIFIED-WITHDRAWN,MAGNUS TECHNOLOGY SOLUTIONS INC,COMPUTER SYSTEMS ANALYSTS,15-1121,SOFTWARE QUALITY ASSURANCE TESTER,Y,60403.0,BLUE ASH,OH,2018,OHIO,"BLUE ASH, OHIO",Approved,1
I-200-17082-456527,CERTIFIED,TECHNOVISION SOLUTION LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,DEVELOPER,Y,62733.0,MINNETONKA,MN,2017,MINNESOTA,"MINNETONKA, MINNESOTA",Approved,1
I-200-17241-177772,CERTIFIED,"COMCAST CABLE COMMUNICATIONS, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,"LEAD ENGINEER, DATA ENGINEERING AND APPLICATIONS",Y,84154.0,PHOENIXVILLE,PA,2017,PENNSYLVANIA,"PHOENIXVILLE, PENNSYLVANIA",Approved,1
I-200-19149-122179,CERTIFIED,UST GLOBAL INC.,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR SYSTEMS ANALYST,Y,81286.0,PHILADELPHIA,PENNSYLVANIA,2019,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-15149-504077,CERTIFIED,"REV SOLUTIONS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,11-3021,TECHNICAL ARCHITECT,Y,123427.0,EDEN PRAIRIE,MN,2015,MINNESOTA,"EDEN PRAIRIE, MINNESOTA",Approved,1
I-200-17164-104067,CERTIFIED,MONTEFIORE MEDICAL CENTER,"PHYSICIANS AND SURGEONS, ALL OTHER",29-1069,ATTENDING PHYSICIAN,Y,118331.0,BRONX,NY,2017,NEW YORK,"BRONX, NEW YORK",Approved,1
I-200-15162-202557,CERTIFIED,DELOITTE CONSULTING LLP,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,SENIOR CONSULTANT,Y,91374.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16021-892029,CERTIFIED,AGEATIA TECHNOLOGY CONSULTANCY SERVICES INC,COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS ANALYST,Y,96907.0,SCHAUMBURG,IL,2016,ILLINOIS,"SCHAUMBURG, ILLINOIS",Approved,1
I-200-18171-177226,CERTIFIED,UNIVERSITY OF ILLINOIS AT CHICAGO,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",19-1042,SENIOR RESEARCH SPECIALIST,Y,42973.0,CHICAGO,IL,2018,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17077-168668,CERTIFIED,"NETPOLARITY, INC.","COMPUTER OCCUPATIONS, ALL OTHER",15-1199,BUSINESS INTELLIGENCE ANALYST,Y,71780.8,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17053-790422,CERTIFIED,"LAKESHORE TECHNICAL RESOURCES, LLC",NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,15-1142,NETWORK ENGINEER,Y,60611.2,BLOOMINGTON,MN,2017,MINNESOTA,"BLOOMINGTON, MINNESOTA",Approved,1
I-200-15049-642471,CERTIFIED,CITADEL INFORMATION SERVICES INC.,DATABASE ADMINISTRATORS,15-1141,DATABASE ADMINISTARTOR,Y,55494.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15344-533047,CERTIFIED,VIRGO INC.,COMPUTER SYSTEMS ANALYSTS,15-1121,PROGRAMMER ANALYST,N,59717.0,FAIRLESS HILLS,PA,2016,PENNSYLVANIA,"FAIRLESS HILLS, PENNSYLVANIA",Approved,1
I-200-17073-325942,CERTIFIED,"SHARMA & ASSOCIATES, INC",MECHANICAL ENGINEERS,17-2141,MECHANICAL ENGINEER,Y,61922.0,COUNTRYSIDE,IL,2017,ILLINOIS,"COUNTRYSIDE, ILLINOIS",Approved,1
I-200-17213-179382,CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR SOLUTIONS SPECIALIST,Y,75442.0,COLUMBUS,OH,2017,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15078-279374,CERTIFIED-WITHDRAWN,CREDIT SUISSE SECURITIES (USA) LLC,OPERATIONS RESEARCH ANALYSTS,15-2031,EXEMPT NON-OFFICER,Y,62795.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17045-085052,CERTIFIED,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.)",COMPUTER PROGRAMMERS,15-1131,MANAGER (PROGRAMMER/DEVELOPER),Y,95701.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15045-894333,CERTIFIED,"PPG INDUSTRIES, INC.",HUMAN RESOURCES SPECIALISTS,13-1071,HUMAN RESOURCES ANALYST,Y,60653.0,PITTSBURGH,PA,2015,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-14311-711970,CERTIFIED,RESEARCH FOUNDATION OF CUNY,WEB DEVELOPERS,15-1134,WEB DEVELOPER,Y,62254.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16033-190476,CERTIFIED,BIRLASOFT INC,COMPUTER SYSTEMS ANALYSTS,15-1121,SYSTEMS ANALYST,N,61797.0,PURCHASE,NY,2016,NEW YORK,"PURCHASE, NEW YORK",Approved,1
I-200-18054-132245,CERTIFIED,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,COMPUTER SYSTEMS ANALYSTS,15-1121,ADVISORY SENIOR ASSOCIATE,Y,66248.0,CLEVELAND,OH,2018,OHIO,"CLEVELAND, OHIO",Approved,1
I-200-18081-157412,CERTIFIED,CUMMINS INC.,LABOR RELATIONS SPECIALISTS,13-1075,LINE HUMAN RESOURCES GENERALIST - SENIOR,Y,57034.0,COLUMBUS,IN,2018,INDIANA,"COLUMBUS, INDIANA",Approved,1
I-200-19074-795266,CERTIFIED,"UFORTUNE CONSULTING, LLC","EDUCATIONAL, GUIDANCE, SCHOOL, AND VOCATIONAL COUNSELORS",21-1012,EDUCATIONAL COUNSELOR,Y,58364.8,CHICAGO,ILLINOIS,2019,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-19058-698414,CERTIFIED,"INTRALOT, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,80912.0,CHICAGO,ILLINOIS,2019,ILLINOIS,"Chicago, ILLINOIS",Approved,1
I-200-15301-475899,CERTIFIED,BENED SOFTWARE SERVICES INC,COMPUTER SYSTEMS ANALYSTS,15-1121,QUALITY ASSURANCE ANALYST,N,62233.6,ROSEVILLE,MN,2016,MINNESOTA,"ROSEVILLE, MINNESOTA",Approved,1
I-200-17011-230608,CERTIFIED,POPULUS GROUP LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,APPLICATION DEVELOPER,Y,57304.0,PITTSBURGH,PA,2017,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-19035-867210,CERTIFIED,HONEYWELL INTERNATIONAL INC.,COMPUTER AND INFORMATION RESEARCH SCIENTISTS,15-1111,SCIENTIST III R&D,Y,116189.0,PLYMOUTH,MINNESOTA,2019,MINNESOTA,"Plymouth, MINNESOTA",Approved,1
I-200-17069-001074,CERTIFIED,OAKSTON TECHNOLOGIES LLC,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER  ANALYST,Y,55349.0,MALVERN,PA,2017,PENNSYLVANIA,"MALVERN, PENNSYLVANIA",Approved,1
I-200-18306-179887,CERTIFIED,CARNEGIE MELLON UNIVERSITY,BIOMEDICAL ENGINEERS,17-2031,POSTDOCTORAL RESEARCH ASSOCIATE,Y,38043.0,PITTSBURGH,PA,2019,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-17059-496965,CERTIFIED,WB GAMES INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,11-3021,PRODUCT MANAGER,Y,108118.0,CHICAGO,IL,2017,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17060-223946,CERTIFIED,VOYA SERVICES COMPANY,STATISTICIANS,15-2041,QUANTITATIVE DERIVATIVE ANALYST,Y,86500.0,WEST CHESTER,PA,2017,PENNSYLVANIA,"WEST CHESTER, PENNSYLVANIA",Approved,1
I-200-17062-384341,CERTIFIED,MIZUHO SECURITIES USA INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER/AVP,Y,90813.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17074-175089,CERTIFIED,OEC FREIGHT (NY) INC.,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,MARKET RESEARCH ANALYST,Y,46675.0,ROSEDALE,NY,2017,NEW YORK,"ROSEDALE, NEW YORK",Approved,1
I-200-16132-283797,CERTIFIED,TECHNOSOFT CORPORATION,COMPUTER SYSTEMS ANALYSTS,15-1121,PROGRAMMER ANALYST / ARCHITECT,N,61630.0,HARRISBURG,PA,2016,PENNSYLVANIA,"HARRISBURG, PENNSYLVANIA",Approved,1
I-200-17311-566719,CERTIFIED,BLUE CROSS BLUE SHEILD OF MICHIGAN,STATISTICIANS,15-2041,SENIOR HEALTH CARE ANALYST,Y,73798.0,DETROIT,MI,2018,MICHIGAN,"DETROIT, MICHIGAN",Approved,1
I-200-16165-300807,CERTIFIED-WITHDRAWN,INDIANA UNIVERSITY,"FOREIGN LANGUAGE AND LITERATURE TEACHERS,",25-1124,LECTURER,N,43530.0,BLOOMINGTON,IN,2016,INDIANA,"BLOOMINGTON, INDIANA",Approved,1
I-200-15040-222985,CERTIFIED,"HCL AMERICA, INC.",COMPUTER PROGRAMMERS,15-1131,PROJECT MANAGER - IV,Y,88691.0,OAKBROOK,IL,2015,ILLINOIS,"OAKBROOK, ILLINOIS",Approved,1
I-200-16063-097194,CERTIFIED,ACCENTURE LLP,MANAGEMENT ANALYSTS,13-1111,ANALYST,N,46134.0,CINCINNATI,OH,2016,OHIO,"CINCINNATI, OHIO",Approved,1
I-200-18046-524322,CERTIFIED,"TIME-TEX INTERNATIONAL, INC",ACCOUNTANTS AND AUDITORS,13-2011,COST ACCOUNTING ANALYST,Y,56451.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17072-238490,CERTIFIED,"RANDSTAD TECHNOLOGIES, LLC",COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,57491.0,CANONSBURG,PA,2017,PENNSYLVANIA,"CANONSBURG, PENNSYLVANIA",Approved,1
I-200-15047-902521,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,COMPUTER SYSTEMS ANALYSTS,15-1121,ANALYST,Y,62046.0,ETTERS,PA,2015,PENNSYLVANIA,"ETTERS, PENNSYLVANIA",Approved,1
I-200-15149-626332,CERTIFIED,HIGHGATE HOTELS LP,LODGING MANAGERS,11-9081,DIRECTOR OF OPERATIONS,Y,96096.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16348-710067,CERTIFIED,VERITAS TECHNOLOGIES LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,76500.0,ROSEVILLE,MN,2017,MINNESOTA,"ROSEVILLE, MINNESOTA",Approved,1
I-200-19085-152617,CERTIFIED,SERVESYS CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,78166.0,MINNEAPOLIS,MINNESOTA,2019,MINNESOTA,"MINNEAPOLIS, MINNESOTA",Approved,1
I-200-19262-682913,CERTIFIED,VED SOFTWARE SERVICES INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",Y,66477.0,DIMONDALE,MICHIGAN,2019,MICHIGAN,"DIMONDALE, MICHIGAN",Approved,1
I-200-18023-923386,CERTIFIED,WIPRO LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,LEAD ENGINEER,Y,65998.0,NOVI,MI,2018,MICHIGAN,"NOVI, MICHIGAN",Approved,1
I-200-16083-708906,CERTIFIED,VIRTUSA CORPORATION,COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS ANAYST 2,N,54142.0,TROY,NY,2016,NEW YORK,"TROY, NEW YORK",Approved,1
I-200-15149-197086,CERTIFIED,THE NEW YORK TIMES COMPANY,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,WEB DEVELOPER,Y,91104.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16081-627591,CERTIFIED,SOFTWARE TECHNOLOGY LABS INC,COMPUTER SYSTEMS ANALYSTS,15-1121,SYSTEM ANALYST,N,56514.0,NAPERVILLE,IL,2016,ILLINOIS,"NAPERVILLE, ILLINOIS",Approved,1
I-200-15198-987858,CERTIFIED,GOOGLE INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,91562.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17067-706980,CERTIFIED,ADVANCED CARE REHAB SERVICES LLC,MEDICAL AND HEALTH SERVICES MANAGERS,11-9111,NURSE MANAGER,Y,53144.0,MADISON HEIGHTS,MI,2017,MICHIGAN,"MADISON HEIGHTS, MICHIGAN",Approved,1
I-200-19040-218223,CERTIFIED,KIRSHENBAUM BOND SENECAL + PARTNERS LLC D/B/A FORSMAN & BODENFORS,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,SENIOR STRATEGIST,Y,74443.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-15050-687078,CERTIFIED,LARSEN & TOUBRO INFOTECH LIMITED,COMPUTER SYSTEMS ENGINEERS,15-1199.02,COMPUTER SYSTEMS ENGINEER,Y,59654.0,MARYSVILLE,OH,2015,OHIO,"MARYSVILLE, OHIO",Approved,1
I-200-18117-967640,CERTIFIED,UNIVERSITY OF PITTSBURGH,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",19-1042,GENITOURINARY PATHOLOGIST,N,54412.8,PITTSBURGH,PA,2018,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-18079-781206,CERTIFIED,"ASCO, L.P.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,EMBEDDED FIRMWARE ENGINEER,Y,68702.0,NOVI,MI,2018,MICHIGAN,"NOVI, MICHIGAN",Approved,1
I-200-18333-845964,CERTIFIED,"BEMIS COMPANY, INC.",CHEMICAL ENGINEERS,17-2041,PRODUCT DEVELOPMENT ENGINEER,Y,89086.0,NEENAH,WISCONSIN,2019,WISCONSIN,"Neenah, WISCONSIN",Approved,1
I-200-18057-583424,CERTIFIED,OPENLOGIX CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,71635.0,WIXOM,MI,2018,MICHIGAN,"WIXOM, MICHIGAN",Approved,1
I-200-18065-664845,CERTIFIED,CUMMINS INC.,INFORMATION SECURITY ANALYSTS,15-1122,IT SECURITY ANALYST,Y,75899.0,COLUMBUS,IN,2018,INDIANA,"COLUMBUS, INDIANA",Approved,1
I-200-19261-799396,CERTIFIED,"NIKTOR, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,DOT NET DEVELOPER,Y,80974.0,DAYTON,OHIO,2019,OHIO,"DAYTON, OHIO",Approved,1
I-200-15113-596852,CERTIFIED,VEDICSOFT SOLUTIONS LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,JAVA DEVELOPER,Y,54267.0,ALBANY,NY,2015,NEW YORK,"ALBANY, NEW YORK",Approved,1
I-200-18214-016078,CERTIFIED,QUICKEN LOANS INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,80704.0,DETROIT,MI,2018,MICHIGAN,"DETROIT, MICHIGAN",Approved,1
I-200-18214-694495,CERTIFIED,"NATIONAL MATERIAL, L.P.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR DYNAMICS AX DEVELOPER,Y,80912.0,ELK GROVE VILLAGE,IL,2018,ILLINOIS,"ELK GROVE VILLAGE, ILLINOIS",Approved,1
I-200-18289-952856,CERTIFIED,NATSOFT CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,74485.0,INDIANAPOLIS,IN,2019,INDIANA,"INDIANAPOLIS, INDIANA",Approved,1
I-200-18358-802672,CERTIFIED,"PAMTEN, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,94058.0,HOPKINS,MINNESOTA,2019,MINNESOTA,"Hopkins, MINNESOTA",Approved,1
I-200-17073-923352,CERTIFIED-WITHDRAWN,"CGN & ASSOCIATES, INC.",INDUSTRIAL ENGINEERS,17-2112,INDUSTRIAL ENGINEER CONSULTANT,Y,53414.0,CHICAGO,IL,2017,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-16060-098547,WITHDRAWN,VIRTUSA CORPORATION,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,CONSULTANT,N,68432.0,TROY,NY,2016,NEW YORK,"TROY, NEW YORK",Withdrawn,0
I-200-15060-711814,CERTIFIED,"PROSOFT IT SERVICES, INC",COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,52312.0,NEWHYDE PARK,NY,2015,NEW YORK,"NEW HYDE PARK, NEW YORK",Approved,1
I-200-19198-945369,CERTIFIED-WITHDRAWN,"ZENUITY, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,SYSTEMS ENGINEER,Y,90189.0,NOVI,MICHIGAN,2019,MICHIGAN,"Novi, MICHIGAN",Approved,1
I-200-16258-189481,CERTIFIED,SWASEN INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,COMPUTER SOFTWARE ENGINEERS,Y,88150.0,SHIPPENSBURG,PA,2016,PENNSYLVANIA,"SHIPPENSBURG, PENNSYLVANIA",Approved,1
I-200-16077-402464,CERTIFIED,ASIAN-AMERICAN COALITION FOR EDUCATION,INSTRUCTIONAL COORDINATORS,25-9031,EDUCATION COORDINATOR,N,40414.4,BAYSIDE,NY,2016,NEW YORK,"BAYSIDE, NEW YORK",Approved,1
I-200-18036-933026,CERTIFIED,MIRACLE SOFTWARE SYSYTEMS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,86715.0,NOVI,MI,2018,MICHIGAN,"NOVI, MICHIGAN",Approved,1
I-200-18086-958998,CERTIFIED,TRINGAPPS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,92768.0,BROOKLYN,NY,2018,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-16217-227028,CERTIFIED,"VENTECH SOLUTIONS, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR TEST ANALYST,N,69826.0,COLUMBUS,OH,2016,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-15170-079542,CERTIFIED,"INTELLIGRATED HEADQUARTERS, LLC","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,ORACLE DEVELOPER - APPLICATIONS,Y,96554.0,CINCINNATI,OH,2015,OHIO,"CINCINNATI, OHIO",Approved,1
I-200-18155-962147,CERTIFIED,COLLABERA INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,86590.0,COLUMBUS,OH,2018,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-17156-978491,DENIED,PENN STATE MILTON S. HERSHEY MEDICAL CENTER,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY",25-1071,PEDIATRIC NEUROSURGEON/ASSISTANT PROFESSOR OF NEUROSURGERY,Y,51360.0,HERSHEY,PA,2017,PENNSYLVANIA,"HERSHEY, PENNSYLVANIA",Denied,0
I-200-15196-286938,CERTIFIED,ROCHESTER INSTITUTE OF TECHNOLOGY,"COMPUTER SCIENCE TEACHERS, POSTSECONDARY",25-1021,VISITING LECTURER,Y,56050.0,ROCHESTER,NY,2015,NEW YORK,"ROCHESTER, NEW YORK",Approved,1
I-200-19037-560560,CERTIFIED,SCIENTIFIC COMPONENTS CORP. DBA MINI-CIRCUITS,ELECTRICAL ENGINEERS,17-2071,ELECTRICAL ENGINEER,Y,90750.0,BROOKLYN,NEWYORK,2019,NEW YORK,"Brooklyn, NEW YORK",Approved,1
